"Date","Time","Course","Horse","EvP","E--B","BrP","B--M","MoP","E--M","NRs","Odds","E--SP","Finishing Position","UR1_Rank","Jockey","Trainer","dyLTO","UR1","DSLR","OR","dyHA","dyMR","dyAVG(X)","dyHC","dyMR(X)","dy2HA","dyAVG","TissueRating","PFR","TIS+PFR","Pace","Time","Distance","Race Type","Class","ClassNumber","DistanceInYards","JockeyClaim","Prize","Race","Fin Pos","UR2","UR3","UR4","Pounds","Form","Won Since","Plc Since","Runs Since","SR Since","Plc SR Since","P/L Since","Won Before","Plc Before","Runs Before","SR Before","Plc SR Before","Finished Races SR","P/L Before","VDW","Class LTO","New Class LTO","Value LTO","Pounds LTO","Distance LTO","Distance in Yards LTO","BSP_(Decimal)_LTO","SP_(Decimal)_LTO","PaceForm","Pace %","Draw","Age","Weight","History","#","Rating","Classifications","Course Characteristics","Qual","Tissue Odds","Tissue Numerical Odds","Min Age","Max Age","Hcap Limit","Runners","Orig_Runners","Main","Main Stats","Stats","Trn Stats","Jky Stats","TrnJky Stats","Hrs Stats","DSLR(F)","DSLR(J)","Colour","Sex","Dam","Sire","Equip","Pen","Draw IV","FWins","FRuns","fPRB","fPRB^2","50% Low SR","70% Low SR","PvSTot","PvSTotL3","50% High SR","12 Tick Higher SR","BSP","IR_Lowest","%DiffLOW","IR_Highest","Replay","%DiffHIGH","Sex","t7PRB","t14PRB","t28PRB","t56PRB","UR5","UR6","Numerical Odds","POSAFTUPG","CHGPOS","LTO_POSAFTUPG","LTO_CHGPOS"
"30/08/2026","17:05","Beverley","Shopaholic","6.50","36.36","8.50","-46.67","5.00","-27.27","YES","9/4 (F)","-59.09","6","6","C J Whiteley","Jack Jones","64","76","22","62","64","59","57","F","60","60","56","25","17","42","2","30/08/2026 17:05","2m 32y","Turf","E","5","3552","3","4527.00","Napoleons Casino And Restaurant Hull Apprentice Handicap (Class E)","6","","","0.00","131","57923","0","0","0","0.00","0.00","0.00","0","1","5","0.00","20.00","0.00","-5.00","0.00","F","6","3768.00","142","1m 5f","2860","12.00","8.50","PHHHP","8.00","1","4","9.5","","5","15","Hcap-App","Right - Stiff","4yo+,70","5/1","5.00","4","","70","7","8","284","609","325","70","85","88","82","22","","b","f","Madison Avenue","Without Parole","","0","0.82","0","5","53.24","33.21","80.00","20.00","5","3","0.00","0.00","3.13","2.76","-11.82","1000.00","YES","31848.88","Female","54.17","51.67","51.32","49.48","0.00","0.00","2.25","","","",""
"30/08/2026","17:05","Beverley","Jedhi Knight","9.00","-12.50","8.00","-35.71","5.50","-43.75","YES","7/1","-12.50","4","2","Alex Jary","Paul Midgley","60","167","10","51","70","55","64","F","65","67","54","31","32","63","0","30/08/2026 17:05","2m 32y","Turf","E","5","3552","0","4527.00","Napoleons Casino And Restaurant Hull Apprentice Handicap (Class E)","4","","","0.00","123","4233-785234","0","0","0","0.00","0.00","0.00","1","7","17","5.88","41.18","100.00","-13.25","34.54","F","6","3245.00","135","1m 4f 98y","2738","7.80","5.50","LHHP-PHHHHH","0.00","5","4","8.11","D","8","48","Hcap-App","Right - Stiff","4yo+,70","4/1","4.00","4","","70","7","8","302","621","319","78","72","86","83","10","182","b","g","Jedhi","Sir Percy","bWS","0","0.82","1","17","55.72","42.17","23.53","11.76","3","1","100.00","100.00","8.80","4.20","-52.27","1000.00","YES","11263.64","Male","43.63","55.92","48.71","52.53","0.00","0.00","7.00","","","",""
"30/08/2026","17:10","Yarmouth","Piazza","2.88","19.68","3.25","55.56","4.50","86.17","YES","100/30","77.13","2","1","Mr Jack Callan","Ollie Sangster","65","317","11","71","65","56","59","E","58","58","52","35","30","65","4","30/08/2026 17:10","1m 3y","Turf","F","6","1763","0","3768.00","Gold & Silver Exchange Apprentice Handicap (Class F)","2","","","0.00","142","4334-5721","0","0","0","0.00","0.00","0.00","1","2","8","12.50","25.00","0.00","2.00","41.87","E","5","4187.00","130","7f","1540","12.00","10.00","PHHH-HPPH","17.00","4","3","10.2","","2","43","Hcap-App","Left - Galloping","3yo+,75","9/2","4.50","3","","75","5","8","354","693","339","94","86","82","77","11","","ch","f","Indigo Angel","Starspangledbanner","","0","1.52","1","8","52.95","39.31","37.50","37.50","-2","1","100.00","100.00","4.77","2.02","-57.65","1000.00","YES","20864.36","Female","38.02","35.77","38.59","47.10","0.00","0.00","3.33","","","",""
"30/08/2026","17:10","Yarmouth","Big Alex Walmsley","11.00","-35.00","7.50","-61.54","3.50","-75.00","YES","3/1 (2F)","-70.00","4","4","Ashley Lewis","Mrs Ilka Gansera-Leveque","61","125","10","57","65","60","62","F","61","64","57","7","30","37","6","30/08/2026 17:10","1m 3y","Turf","F","6","1763","0","3768.00","Gold & Silver Exchange Apprentice Handicap (Class F)","4","","","0.00","134","7/5490-7335","0","0","0","0.00","0.00","0.00","0","0","9","0.00","0.00","0.00","-9.00","0.00","E","5","5234.00","125","1m","1760","21.00","17.00","H/HPHH-PPPP","25.00","1","4","9.8","","6","40","Hcap-App","Left - Galloping","3yo+,75","25/1","25.00","3","","75","5","8","297","602","305","71","88","95","51","10","","b","g","Indian Story","Oasis Dream","","0","0.96","0","9","37.49","16.29","33.33","22.22","9","3","0.00","0.00","4.40","5.50","25.00","850.00","YES","19218.18","Male","62.50","49.58","50.74","43.20","0.00","0.00","3.00","","","",""
"30/08/2026","15:55","Beverley","Dream Deal","26.00","-28.00","19.00","-44.44","11.00","-60.00","YES","7/1","-72.00","7","6","David Allan","Tim Easterby","48","61","36","62","70","60","57","F","61","68","58","32","25","57","2","30/08/2026 15:55","5f","Turf","E","5","1100","0","4527.00","Constant Security Handicap (Class E)","7","","","0.00","127","59-06122740","0","0","0","0.00","0.00","0.00","4","13","40","10.00","32.50","0.00","-14.13","42.26","D","4","12885.00","148","5f","1100","69.88","29.00","PH-HPHHHHPH","5.00","1","7","9.1","CD","14","57","Hcap","Right - Stiff","3yo+,75","11/1","11.00","3","","75","12","15","199","350","151","54","64","61","-28","36","","b","g","Triveni","Due Diligence","tbWS","0","1.73","4","40","57.42","42.93","35.00","25.00","-8","-3","25.00","25.00","8.90","8.40","-5.62","1000.00","YES","11135.96","Male","56.59","46.93","48.31","48.03","0.00","0.00","7.00","","","",""
"30/08/2026","15:55","Beverley","Harb","6.50","9.09","7.00","-16.67","6.00","-9.09","YES","100/30 (2F)","-39.45","1","1","Jason Hart","Tristan Davidson","61","131","9","61","70","61","62","E","61","70","57","31","37","68","0","30/08/2026 15:55","5f","Turf","E","5","1100","0","4527.00","Constant Security Handicap (Class E)","1","","","0.00","126","8816830452","0","0","0","0.00","0.00","0.00","9","11","66","13.64","16.67","0.00","-6.17","43.88","F","6","3664.00","135","5f 7y","1107","5.26","4.50","HPHHHHHHHH","0.00","6","7","9.0","D","15","72","Hcap","Right - Stiff","3yo+,75","11/1","11.00","3","","75","12","15","246","520","274","97","89","76","12","9","","b","g","Maid For Winning","Muhaarar","","0","1.07","9","66","54.28","38.95","33.33","22.73","12","1","11.11","22.22","4.80","1.01","-78.96","6.80","YES","41.67","Male","49.21","64.31","59.68","61.61","0.00","0.00","3.33","","","",""
"30/08/2026","15:55","Beverley","Tiriac","6.00","0.00","6.00","-45.00","3.75","-45.00","YES","3/1 (F)","-40.00","5","5","Paul Mulrennan","Paul Midgley","66","68","29","69","76","63","63","E","66","73","61","18","16","34","0","30/08/2026 15:55","5f","Turf","E","5","1100","0","4527.00","Constant Security Handicap (Class E)","5","","","0.00","134","4131-978056","0","0","0","0.00","0.00","0.00","5","3","39","12.82","7.69","0.00","0.00","62.13","E","5","4187.00","131","5f 7y","1107","8.60","9.00","PHPH-HHHHHH","0.00","3","6","9.8","D","7","59","Hcap","Right - Stiff","3yo+,75","20/1","20.00","3","","75","12","15","219","379","160","56","80","73","-49","29","","b","g","Rough Courte","Sixties Icon","pWS","0","1.21","5","39","55.96","38.91","38.46","28.21","-3","-1","20.00","20.00","5.00","3.05","-39.00","1000.00","YES","19900.00","Male","43.63","55.92","48.71","52.53","0.00","0.00","3.00","","","",""
"30/08/2026","15:55","Beverley","Miss Brazen","8.50","13.33","9.50","-5.88","9.00","6.67","YES","12/1","60.00","3","7","Miss Joanna Mason","Michael Easterby","58","53","13","67","69","60","59","D","59","69","58","23","10","33","2","30/08/2026 15:55","5f","Turf","E","5","1100","0","4527.00","Constant Security Handicap (Class E)","3","","","0.00","132","94808-13655","0","0","0","0.00","0.00","0.00","5","8","35","14.29","22.86","0.00","-10.25","42.70","E","5","4187.00","139","5f","1100","29.60","23.00","LLLLL-PPHPH","5.00","11","6","9.6","CD","10","66","Hcap","Right - Stiff","3yo+,75","16/1","16.00","3","","75","12","15","178","377","199","52","64","64","19","13","","b","m","Quelle Affaire","Brazen Beau","","0","0.19","5","35","56.23","41.44","48.57","37.14","3","3","0.00","20.00","19.25","1.52","-92.10","1000.00","YES","5094.81","Female","33.97","47.55","46.24","45.76","0.00","0.00","12.00","","","",""
"30/08/2026","15:45","Goodwood","Itica","12.00","27.27","15.00","28.57","19.00","63.64","YES","22/1","100.00","1","5","Oisin Murphy","Andrew Balding","63","116","13","71","63","55","58","E","57","57","56","0","2","2","4","30/08/2026 15:45","1m 3f 44y","Turf","C","3","2464","0","13085.00","Virgin Bet Daily Extra Places Selling Stakes (Class C)","1","","","0.00","128","02-56","0","0","0","0.00","0.00","0.00","0","1","4","0.00","25.00","0.00","-4.00","0.00","E","5","4320.00","133","1m 1y","1761","3.85","3.25","HH-PP","13.00","3","3","9.2","","8","51","Sell","Right - Sharp / Undulating","3-4yo","","0.00","3","4","","6","8","226","565","339","89","94","92","64","13","","ch","g","Lady Brora","Ulysses","","0","1.04","0","4","52.18","34.28","0.00","0.00","-4","-3","0.00","0.00","28.00","1.01","-96.39","160.00","YES","471.43","Male","58.88","64.08","61.35","62.79","0.00","0.00","22.00","","","",""
"30/08/2026","15:45","Goodwood","Ohara","12.00","0.00","12.00","-27.27","9.00","-27.27","YES","5/1","-54.55","4","6","Oliver Carmichael","Eve Johnson Houghton","67","63","22","75","67","61","58","C","63","64","57","17","12","29","2","30/08/2026 15:45","1m 3f 44y","Turf","C","3","2464","7","13085.00","Virgin Bet Daily Extra Places Selling Stakes (Class C)","4","","","0.00","124","35741-98207","0","0","0","0.00","0.00","0.00","1","1","11","9.09","9.09","0.00","-7.00","41.87","C","3","41803.00","126","1m 3f 211y","2631","40.63","34.00","PPPLH-HHHPH","7.00","6","3","8.12","","4","49","Sell","Right - Sharp / Undulating","3-4yo","10/1","10.00","3","4","","6","8","268","556","288","79","71","76","62","22","","b","g","Magique","Iffraaj","","0","1.04","1","11","50.12","35.06","18.18","9.09","5","1","100.00","100.00","6.60","6.00","-9.09","1000.00","YES","15051.52","Male","53.41","54.25","52.40","51.58","0.00","0.00","5.00","","","",""
"30/08/2026","15:55","Beverley","Holbache","13.00","33.33","17.00","25.00","21.00","66.67","YES","40/1","233.33","9","3","Tom Kiely-Marshall","Julie Camacho","60","88","17","73","72","59","62","E","60","70","56","27","40","67","8","30/08/2026 15:55","5f","Turf","E","5","1100","5","4527.00","Constant Security Handicap (Class E)","9","","","0.00","133","512103-7158","0","0","0","0.00","0.00","0.00","11","8","54","20.37","14.81","0.00","17.13","32.48","E","5","4527.00","130","5f","1100","26.28","23.00","PPPLPL-HPPL","21.00","9","8","9.7","D","2","45","Hcap","Right - Stiff","3yo+,75","13/1","13.00","3","","75","12","15","261","511","250","77","56","70","47","17","","b","g","By Rights","Coach House","pWS","0","0.77","11","54","51.99","38.83","33.33","24.07","12","1","18.18","18.18","64.62","50.00","-22.62","1000.00","YES","1447.51","Male","45.95","44.52","54.65","52.94","0.00","0.00","40.00","","","",""
"30/08/2026","15:45","Goodwood","Lorca's Waltz","7.00","8.33","7.50","38.46","10.00","50.00","YES","18/1","200.00","6","4","Cieren Fallon","William Haggas","57","189","20","76","68","51","58","D","57","57","53","15","38","53","2","30/08/2026 15:45","1m 3f 44y","Turf","C","3","2464","0","13085.00","Virgin Bet Daily Extra Places Selling Stakes (Class C)","6","","","0.00","131","9-5150","0","0","0","0.00","0.00","0.00","1","0","5","20.00","0.00","0.00","3.50","52.34","D","4","5234.00","132","1m 2f","2200","8.80","7.00","H-LPHH","7.00","4","3","9.5","","3","21","Sell","Right - Sharp / Undulating","3-4yo","12/1","12.00","3","4","","6","8","282","636","354","96","87","97","74","20","","ch","g","Sweet Idea","Lope De Vega","tp1","0","1.48","1","5","39.45","25.07","20.00","20.00","-3","-1","0.00","0.00","25.00","12.50","-50.00","1000.00","YES","3900.00","Male","52.16","65.11","61.84","59.66","0.00","0.00","18.00","","","",""
"30/08/2026","15:55","Beverley","Daizen","12.00","0.00","12.00","45.45","17.00","45.45","YES","22/1","100.00","12","11","Andrew Mullen","Rebecca Menzies","52","24","9","73","64","55","57","E","55","62","53","15","10","25","10","30/08/2026 15:55","5f","Turf","E","5","1100","0","4527.00","Constant Security Handicap (Class E)","12","","","0.00","136","7221-505108","0","0","0","0.00","0.00","0.00","2","2","12","16.67","16.67","0.00","6.00","39.30","D","4","5286.00","131","6f 6y","1326","21.00","17.00","HPPP-HPPLLP","26.00","7","3","9.10","","4","23","Hcap","Right - Stiff","3yo+,75","25/1","25.00","3","","75","12","15","206","358","152","61","50","42","-1","9","","gr","g","Aladaala","Havana Grey","","0","0.96","2","12","49.94","37.43","66.67","33.33","8","1","0.00","0.00","32.00","10.00","-68.75","950.00","YES","2868.75","Male","47.29","39.04","42.07","42.23","0.00","0.00","22.00","","","",""
"30/08/2026","15:55","Beverley","Simba's Pride","9.50","-5.88","9.00","-6.25","8.50","-11.76","YES","10/1","17.65","4","8","Mark Winn","Michael Dods","56","52","18","68","65","58","60","E","60","65","57","31","5","36","4","30/08/2026 15:55","5f","Turf","E","5","1100","0","4527.00","Constant Security Handicap (Class E)","4","","","0.00","131","5712154347","0","0","0","0.00","0.00","0.00","2","2","11","18.18","18.18","0.00","0.75","41.88","E","5","4527.00","128","5f","1100","9.00","8.00","PPPLHHHPPH","11.00","5","3","9.5","","11","60","Hcap","Right - Stiff","3yo+,75","11/1","11.00","3","","75","12","15","209","406","197","77","52","66","2","18","","ch","g","Tequila Royale","Dream Ahead","","0","1.07","2","11","66.71","49.52","54.55","27.27","-5","-3","50.00","50.00","15.34","6.00","-60.89","22.00","YES","43.42","Male","56.84","50.02","45.88","47.79","0.00","0.00","10.00","","","",""
"30/08/2026","16:00","Yarmouth","Woolridge","29.00","0.00","29.00","0.00","29.00","0.00","YES","25/1","-10.71","4","7","Kieran O'Neill","Scott Dixon","58","59","12","59","71","58","57","E","58","63","57","29","5","34","4","30/08/2026 16:00","6f 3y","Turf","F","6","1323","0","3768.00","Bodhi Solutions - Facilities Management Front Runner Handicap (Class F)","4","","","0.00","133","6242-288395","0","0","0","0.00","0.00","0.00","0","4","13","0.00","30.77","0.00","-13.00","0.00","F","6","4711.00","135","6f 1y","1321","21.41","17.00","PPHH-HPHPHP","10.00","3","4","9.7","","9","49","Hcap","Left - Galloping","3yo+,65","9/1","9.00","3","","65","9","11","233","490","257","60","65","74","58","12","","b","g","Carolinae","Zoustar","p","0","1.60","0","13","54.08","37.14","15.38","7.69","3","1","0.00","0.00","36.00","28.00","-22.22","1000.00","YES","2677.78","Male","40.82","40.20","43.91","49.13","0.00","0.00","25.00","","","",""
"30/08/2026","15:55","Beverley","Empress Olivia","26.00","-12.00","23.00","-27.27","17.00","-36.00","YES","11/1","-56.00","2","10","Dougie Costello","Mark Walford","56","36","33","66","66","58","53","E","56","65","56","18","6","24","4","30/08/2026 15:55","5f","Turf","E","5","1100","0","4527.00","Constant Security Handicap (Class E)","2","","","0.00","129","546-2104067","0","0","0","0.00","0.00","0.00","2","1","13","15.38","7.69","0.00","21.50","55.70","E","5","4527.00","135","5f","1100","20.00","17.00","PPL-PPLPHPP","11.00","2","3","9.3","","13","68","Hcap","Right - Stiff","3yo+,75","20/1","20.00","3","","75","12","15","165","300","135","56","53","58","-32","33","","b","f","Genuinely Crowded","Sergei Prokofiev","","0","1.70","2","13","52.13","37.58","15.38","15.38","7","-1","0.00","0.00","14.82","13.50","-8.91","1000.00","YES","6647.64","Female","44.37","48.50","47.02","49.39","0.00","0.00","11.00","","","",""
"30/08/2026","15:55","Beverley","Tees Aggregates","17.00","0.00","17.00","-12.50","15.00","-12.50","YES","20/1","25.00","10","4","Mr Jack Nicholls","Adrian Nicholls","49","76","13","68","68","55","54","D","50","67","56","30","25","55","0","30/08/2026 15:55","5f","Turf","E","5","1100","3","4527.00","Constant Security Handicap (Class E)","10","","","0.00","130","5945331700","0","0","0","0.00","0.00","0.00","4","3","27","14.81","11.11","0.00","-6.63","42.07","E","5","4187.00","140","5f","1100","9.69","6.50","PLHHHPPHHH","0.00","8","4","9.4","CD","8","37","Hcap","Right - Stiff","3yo+,75","12/1","12.00","3","","75","12","15","199","494","295","89","94","83","29","13","","b","g","Club Prive","Earthlight","","0","0.71","4","27","52.66","36.37","29.63","22.22","5","-1","0.00","25.00","22.25","6.00","-73.03","1000.00","YES","4394.38","Male","74.17","57.67","46.73","45.99","0.00","0.00","20.00","","","",""
"30/08/2026","15:55","Beverley","Military Girl","11.00","10.00","12.00","27.27","15.00","40.00","YES","14/1","40.00","11","2","Connor Beasley","Michael Dods","59","118","23","72","67","60","61","E","63","65","59","31","27","58","2","30/08/2026 15:55","5f","Turf","E","5","1100","0","4527.00","Constant Security Handicap (Class E)","11","","","0.00","137","55544-31125","0","0","0","0.00","0.00","0.00","4","2","17","23.53","11.76","0.00","-2.42","43.51","E","5","3926.00","134","5f","1100","3.74","3.25","HPPHH-PPHHP","5.00","12","4","9.11","D","3","33","Hcap","Right - Stiff","3yo+,75","11/1","11.00","3","","75","12","15","283","601","318","77","85","74","82","23","","b","f","Betsey Trotter","Soldier's Call","","0","0.75","4","17","62.26","48.56","29.41","23.53","5","-1","0.00","25.00","21.00","34.00","61.90","950.00","YES","4423.81","Female","56.84","50.02","45.88","47.79","0.00","0.00","14.00","","","",""
"30/08/2026","15:55","Beverley","Ice Cold Alex","21.00","25.00","26.00","-52.00","13.00","-40.00","YES","22/1","10.00","8","12","Cam Hardie","Ollie Pears","53","18","10","67","59","53","49","E","53","58","51","11","8","19","6","30/08/2026 15:55","5f","Turf","E","5","1100","0","4527.00","Constant Security Handicap (Class E)","8","","","0.00","130","155244-6460","0","0","0","0.00","0.00","0.00","1","0","10","10.00","0.00","0.00","-1.50","37.25","D","4","5234.00","128","5f","1100","69.50","34.00","LLLPHP-PPPP","16.00","4","3","9.4","D","12","47","Hcap","Right - Stiff","3yo+,75","33/1","33.00","3","","75","12","15","126","216","90","41","31","54","-36","10","","b","g","Martha Watson","Soldier's Call","p1","0","1.73","1","10","42.31","26.35","40.00","20.00","6","1","0.00","0.00","33.66","11.50","-65.83","1000.00","YES","2870.89","Male","55.56","53.02","46.88","50.31","0.00","0.00","22.00","","","",""
"30/08/2026","15:55","Beverley","Great","10.00","-5.56","9.50","-11.76","8.50","-16.67","YES","5/1","-44.44","6","9","Shane Gray","Sam England","56","46","19","68","67","60","61","E","63","65","59","41","24","65","0","30/08/2026 15:55","5f","Turf","E","5","1100","0","4527.00","Constant Security Handicap (Class E)","6","","","0.00","133","6378715317","0","0","0","0.00","0.00","0.00","3","4","18","16.67","22.22","0.00","-2.40","39.70","E","5","4187.00","137","5f 182y","1282","5.40","4.50","PPHHPHHHHH","0.00","10","4","9.7","D  BF","9","58","Hcap","Right - Stiff","3yo+,75","17/2","8.50","3","","75","12","15","242","531","289","81","69","76","63","19","","b","g","Barathea Dancer","Twilight Son","","0","0.60","3","18","55.60","40.69","22.22","16.67","0","-1","66.67","100.00","7.44","8.60","15.59","1000.00","YES","13340.86","Male","66.16","53.19","47.13","49.31","0.00","0.00","5.00","","","",""
"30/08/2026","15:45","Goodwood","Dunkeld Dreamer","6.50","9.09","7.00","-54.17","3.75","-50.00","YES","7/4 (JF)","-68.18","3","1","Clifford Lee","K R Burke","69","272","9","80","69","60","56","B","61","69","57","42","43","85","6","30/08/2026 15:45","1m 3f 44y","Turf","C","3","2464","0","13085.00","Virgin Bet Daily Extra Places Selling Stakes (Class C)","3","","","0.00","130","22-51424140","0","0","0","0.00","0.00","0.00","5","4","18","27.78","22.22","0.00","22.70","61.73","B","2","51540.00","117","1m 2f 56y","2256","36.94","26.00","PH-PLLPLHPL","20.00","1","3","9.4","","7","50","Sell","Right - Sharp / Undulating","3-4yo","7/2","3.50","3","4","","6","8","346","683","337","87","75","85","90","9","","b","f","Starlight Dance","Coulsty","","0","1.04","5","18","63.77","50.85","38.89","33.33","4","-1","40.00","40.00","2.90","1.27","-56.21","1000.00","YES","34382.76","Female","65.36","53.96","55.47","56.20","0.00","0.00","1.75","","","",""
"30/08/2026","15:30","Cork","Wild Bessie","41.00","0.00","41.00","0.00","41.00","0.00","YES","40/1","0.00","9","3","Wayne Lordan","Henry De Bromhead","66","105","46","87","68","65","66","A","66","66","63","29","33","62","2","30/08/2026 15:30","7f","Turf","A","1","1540","0","42000.00","Coolmore Stud Little Big Bear Stakes (Fillies' & Mares' Group 3) (Class A)","9","","","0.00","128","8-107","0","0","0","0.00","0.00","0.00","1","0","4","25.00","0.00","0.00","25.00","102.00","A","1","30000.00","128","1m 40y","1800","50.00","34.00","H-PHH","6.00","4","3","9.2","CD","14","66","Fil-Mare-Gp3","Right - Easy","3yo+","13/1","13.00","3","","","12","14","198","470","272","62","87","51","72","46","","b","f","Wild Child","Space Blues","","0","2.08","1","4","48.30","32.94","50.00","25.00","2","1","0.00","0.00","76.36","85.00","11.31","950.00","YES","1144.11","Female","46.28","60.48","60.22","63.49","0.00","0.00","40.00","","","",""
"30/08/2026","15:30","Cork","Prevalence","15.00","14.29","17.00","-12.50","15.00","0.00","YES","12/1","-14.29","12","4","Colin Keane","G M Lyons","66","97","65","90","67","63","62","D","63","66","61","18","41","59","0","30/08/2026 15:30","7f","Turf","A","1","1540","0","42000.00","Coolmore Stud Little Big Bear Stakes (Fillies' & Mares' Group 3) (Class A)","12","","","0.00","128","01-301","0","0","0","0.00","0.00","0.00","2","1","5","40.00","20.00","0.00","4.25","129.00","D","4","15000.00","134","1m","1760","6.68","5.50","HP-HHH","0.00","3","3","9.2","D","11","60","Fil-Mare-Gp3","Right - Easy","3yo+","22/1","22.00","3","","","12","14","203","549","346","90","98","92","66","65","","b","f","Occurrence","Dark Angel","p1","0","0.87","2","5","65.00","55.30","40.00","40.00","1","1","50.00","50.00","19.50","16.00","-17.95","1000.00","YES","5028.21","Female","74.11","56.68","56.26","59.32","0.00","0.00","12.00","","","",""
"30/08/2026","15:30","Cork","Princess Child","11.00","0.00","11.00","-10.00","10.00","-10.00","YES","11/1","10.00","6","7","J M Sheridan","Joseph Patrick O'Brien","70","64","16","103","83","72","71","A","70","77","70","36","28","64","2","30/08/2026 15:30","7f","Turf","A","1","1540","0","42000.00","Coolmore Stud Little Big Bear Stakes (Fillies' & Mares' Group 3) (Class A)","6","","","0.00","133","58211-72500","0","0","0","0.00","0.00","0.00","2","6","17","11.76","35.29","0.00","-7.00","510.00","A","1","30000.00","128","7f","1540","6.60","6.00","HHHHP-PHPHH","6.00","12","5","9.7","D","3","74","Fil-Mare-Gp3","Right - Easy","3yo+","11/1","11.00","3","","","12","14","252","474","222","84","57","83","-2","16","","b","m","Princesse Li","Dariyan","t","0","0.49","2","17","60.19","47.79","47.06","35.29","5","-3","0.00","50.00","15.50","12.00","-22.58","530.00","YES","3319.35","Female","47.67","58.96","54.91","60.83","0.00","0.00","11.00","","","",""
"30/08/2026","15:30","Cork","Cromac Quay","8.00","-7.14","7.50","-30.77","5.50","-35.71","YES","7/2 (2F)","-50.00","7","9","Shane Foley","Mrs John Harrington","71","50","80","95","71","70","65","E","70","70","65","10","36","46","4","30/08/2026 15:30","7f","Turf","A","1","1540","0","42000.00","Coolmore Stud Little Big Bear Stakes (Fillies' & Mares' Group 3) (Class A)","7","","","0.00","128","321","0","0","0","0.00","0.00","0.00","1","2","3","33.33","66.67","0.00","-1.50","90.00","E","5","9000.00","129","7f 35y","1575","1.48","1.50","HPP","13.00","8","3","9.2","D","6","74","Fil-Mare-Gp3","Right - Easy","3yo+","40/1","40.00","3","","","12","14","212","496","284","50","74","74","86","80","","ch","f","Trethias","Night Of Thunder","","0","1.21","1","3","92.46","85.83","33.33","33.33","1","1","0.00","100.00","5.50","5.70","3.64","1000.00","YES","18081.82","Female","45.66","56.94","51.33","49.94","0.00","0.00","3.50","","","",""
"30/08/2026","15:25","Yarmouth","Rose Cotton","6.00","-20.00","5.00","12.50","5.50","-10.00","YES","9/2","-10.00","6","7","Jack Mitchell","Tom Clover","62","82","47","74","65","62","62","E","62","64","62","28","14","42","2","30/08/2026 15:25","1m 2f 23y","Turf","E","5","2223","0","4397.00","Bodhi Solutions - Constructing Champions Handicap (Class E)","6","","","0.00","135","637-12273","0","0","0","0.00","0.00","0.00","1","3","8","12.50","37.50","0.00","-4.00","37.16","E","5","3978.00","142","1m 4f 51y","2691","5.40","4.50","HPH-LLHPH","7.00","5","4","9.9","","1","66","Hcap","Left - Galloping","4yo+,75","15/2","7.50","4","","75","8","9","260","553","293","91","89","81","32","47","","ch","f","Aim To Please","New Bay","","0","1.15","1","8","64.02","45.68","25.00","12.50","0","-1","0.00","0.00","5.40","4.00","-25.93","1000.00","YES","18418.52","Female","63.43","52.08","56.58","58.64","0.00","0.00","4.50","","","2","1"
"30/08/2026","15:25","Yarmouth","Arundel","6.50","18.18","7.50","69.23","12.00","100.00","YES","10/1","81.82","3","6","Edward Greatrex","Ed Dunlop","52","95","351","65","68","54","61","E","65","65","55","16","16","32","0","30/08/2026 15:25","1m 2f 23y","Turf","E","5","2223","0","4397.00","Bodhi Solutions - Constructing Champions Handicap (Class E)","3","","","0.00","126","0/392122245-","0","0","0","0.00","0.00","0.00","1","4","10","10.00","40.00","0.00","-8.43","41.87","E","5","4711.00","130","1m 4f","2640","5.49","4.33","H/HHHPPPHHH-","0.00","4","4","9.0","D","8","72","Hcap","Left - Galloping","4yo+,75","14/1","14.00","4","","75","8","9","236","569","333","89","77","86","81","351","","b","g","Carol","Make Believe","","0","0.85","1","10","61.73","46.47","30.00","20.00","-2","-3","0.00","100.00","13.50","15.50","14.81","1000.00","YES","7307.41","Male","63.56","48.25","43.60","42.86","0.00","0.00","10.00","","","5","0"
"30/08/2026","15:30","Cork","Josh's Joy","34.00","0.00","34.00","51.52","51.00","51.52","YES","40/1","21.21","5","10","Chris Hayes","Donnacha O'Brien","69","49","105","88","69","61","62","A","62","62","60","17","16","33","6","30/08/2026 15:30","7f","Turf","A","1","1540","0","42000.00","Coolmore Stud Little Big Bear Stakes (Fillies' & Mares' Group 3) (Class A)","5","","","0.00","128","3231-75","0","0","0","0.00","0.00","0.00","1","3","6","16.67","50.00","0.00","-3.75","108.00","A","1","42000.00","128","5f 205y","1305","26.00","19.00","PPPL-HP","19.00","6","3","9.2","","8","74","Fil-Mare-Gp3","Right - Easy","3yo+","25/1","25.00","3","","","12","14","153","327","174","67","69","58","-20","105","","b","f","Learza","Wootton Bassett","t1","0","0.35","1","6","74.27","58.69","33.33","16.67","0","1","0.00","0.00","65.00","6.00","-90.77","150.00","YES","130.77","Female","42.86","44.84","44.38","53.92","0.00","0.00","40.00","","","",""
